store_name,location,product_name,category,price,units_sold,revenue
Store_2,Barajasview,Student,Grocery,630.11,21,13232.31
Store_2,Manningport,Language,Books,501.56,54,27084.24
Store_16,Stephanieshire,Brother,Grocery,367.64,31,11396.84
Store_11,Curtisport,Hundred,Grocery,250.33,15,3754.95
Store_12,Robertmouth,Source,Toys,471.07,22,10363.54
Store_20,Trujilloberg,Next,Toys,484.7,46,22296.2
Store_3,North Andrew,Dream,Furniture,481.93,41,19759.13
Store_3,Hillmouth,Send,Furniture,600.0,13,7800.0
Store_17,Mendozamouth,Fill,Grocery,113.15,50,5657.5
Store_3,Cervantesmouth,Order,Grocery,664.21,39,25904.19
Store_2,New Brookeport,Night,Automotive,130.43,45,5869.35
Store_19,West Katrina,Listen,Furniture,152.44,22,3353.68
Store_16,Paulfurt,Health,Automotive,217.35,2,434.7
Store_10,Amandaborough,Responsibility,Toys,245.51,40,9820.4
Store_10,Lake Bobbyport,His,Books,41.38,19,786.22
Store_14,Richardsstad,Small,Grocery,702.04,38,26677.52
Store_13,Billyland,Director,Books,415.25,17,7059.25
Store_10,Yorkchester,Care,Furniture,80.69,14,1129.66
Store_3,North Scotttown,Green,Grocery,294.51,16,4712.16
Store_18,East Donald,Value,Furniture,451.53,23,10385.19
Store_3,Wigginsberg,Drive,Toys,11.63,51,593.13
Store_12,Duartetown,National,Books,679.08,55,37349.4
Store_5,North Briantown,Activity,Automotive,652.21,38,24783.98
Store_2,Jamesside,Brother,Furniture,787.58,55,43316.9
Store_19,Lake Brooke,Senior,Furniture,226.17,40,9046.8
Store_11,Staceyburgh,Should,Automotive,559.54,23,12869.42
Store_9,Stephanieview,Stand,Grocery,662.87,11,7291.57
Store_9,Oliverport,Standard,Automotive,780.92,37,28894.04
Store_11,Sampsonville,Bring,Furniture,737.16,2,1474.32
Store_1,Melissafort,Family,Grocery,666.03,56,37297.68
Store_17,Pamelachester,Discuss,Furniture,11.13,26,289.38
Store_17,South Pamelaberg,Trade,Furniture,185.99,48,8927.52
Store_2,North Cynthia,Large,Automotive,343.29,36,12358.44
Store_18,New Evelynburgh,Line,Automotive,543.74,29,15768.46
Store_16,Michaelfort,Debate,Furniture,306.62,10,3066.2
Store_7,New Jessica,Form,Furniture,296.66,46,13646.36
Store_11,Bergerstad,Scientist,Books,375.07,26,9751.82
Store_1,Port Marciaport,Drop,Grocery,391.45,49,19181.05
Store_8,West Amanda,Trouble,Automotive,545.24,2,1090.48
Store_12,Henryberg,Will,Books,383.84,42,16121.28
Store_11,West Loganview,Risk,Furniture,110.13,23,2532.99
Store_7,Thomashaven,Media,Books,630.34,54,34038.36
Store_17,Nicholasside,Require,Books,354.35,30,10630.5
Store_11,New Isabelburgh,Those,Furniture,701.38,59,41381.42
Store_13,Deleonberg,Race,Toys,199.89,47,9394.83
Store_18,North Brianville,Subject,Automotive,334.31,10,3343.1
Store_14,New Robert,Size,Books,120.25,20,2405.0
Store_15,North Gabriel,Fill,Books,769.37,10,7693.7
Store_14,West Jamesview,Easy,Toys,720.72,37,26666.64
Store_5,Morganville,Focus,Automotive,149.56,9,1346.04
Store_18,Matthewborough,Become,Grocery,372.5,24,8940.0
Store_16,South Charles,Charge,Automotive,689.92,27,18627.84
Store_17,East Michellestad,Approach,Books,597.13,11,6568.43
Store_12,Port Michaelmouth,Street,Grocery,606.71,50,30335.5
Store_3,Youngshire,Financial,Books,417.09,7,2919.63
Store_8,Oliviafurt,Number,Automotive,447.51,41,18347.91
Store_18,Gilesville,Mr,Furniture,108.02,24,2592.48
Store_5,Ramirezborough,Newspaper,Grocery,371.87,21,7809.27
Store_18,Davidmouth,Place,Furniture,276.15,32,8836.8
Store_9,Amyburgh,Three,Furniture,733.46,3,2200.38
Store_20,Jessicafurt,Play,Grocery,645.09,13,8386.17
Store_4,Deckerfurt,Can,Furniture,396.68,7,2776.76
Store_12,Adamsberg,Race,Toys,680.65,58,39477.7
Store_18,North Stephanieport,Film,Automotive,479.95,30,14398.5
Store_20,Deborahton,Color,Toys,135.34,10,1353.4
Store_6,Dominguezchester,Crime,Grocery,119.71,17,2035.07
Store_4,Lake Allison,Note,Grocery,614.94,40,24597.6
Store_3,Robinsontown,Me,Furniture,718.67,58,41682.86
Store_17,Parsonston,Relate,Books,778.08,1,778.08
Store_2,Johnstonbury,Claim,Toys,182.72,48,8770.56
Store_4,Paulborough,Discuss,Books,52.98,13,688.74
Store_1,Lake Julieport,Man,Furniture,367.62,38,13969.56
Store_6,Jenniferchester,In,Furniture,379.84,21,7976.64
Store_6,Alexanderland,Down,Books,757.37,8,6058.96
Store_1,Jeremymouth,Kid,Automotive,375.98,9,3383.82
Store_6,Carneyland,Color,Grocery,298.16,55,16398.8
Store_8,Port Kenneth,Ever,Furniture,350.93,35,12282.55
Store_14,Garciahaven,Second,Grocery,29.4,56,1646.4
Store_9,Jonesside,Store,Toys,588.98,41,24148.18
Store_7,West Justinmouth,Join,Toys,435.31,8,3482.48
Store_15,East Thomas,Network,Furniture,56.52,52,2939.04
Store_10,West Bradley,Sit,Books,636.67,15,9550.05
Store_12,New Tiffany,Near,Books,772.51,18,13905.18
Store_20,Jasonshire,Similar,Automotive,91.24,13,1186.12
Store_9,Jonesburgh,Including,Furniture,204.07,38,7754.66
Store_18,New Cheryl,Read,Furniture,327.56,16,5240.96
Store_11,Wardberg,Record,Grocery,607.48,16,9719.68
Store_8,New Tamaraberg,Nearly,Furniture,251.43,29,7291.47
Store_9,Bradleymouth,Interest,Furniture,724.8,30,21744.0
Store_13,West Jamesfort,Understand,Toys,121.31,10,1213.1
Store_12,Martinmouth,Senior,Grocery,105.0,56,5880.0
Store_18,Cynthiastad,Hotel,Toys,354.17,40,14166.8
Store_11,Aprilfurt,Sense,Automotive,266.08,8,2128.64
Store_7,West Kimberlyshire,Hair,Toys,473.15,40,18926.0
Store_12,East Mark,Trouble,Books,731.75,57,41709.75
Store_2,North Danielbury,Tend,Automotive,484.59,55,26652.45
Store_12,Webbmouth,Cut,Books,234.93,12,2819.16
Store_17,Nicholsmouth,Outside,Automotive,539.6,37,19965.2
Store_3,Princestad,Tree,Grocery,388.33,54,20969.82
Store_11,Lake Kennethville,Reveal,Furniture,553.13,33,18253.29
Store_17,New Catherineview,Probably,Automotive,402.26,25,10056.5
Store_2,North Krystalstad,Agent,Grocery,679.33,36,24455.88
Store_3,New Peggychester,Pretty,Books,514.79,12,6177.48
Store_16,Perezmouth,Culture,Toys,691.65,48,33199.2
Store_17,Morganstad,Listen,Toys,727.19,34,24724.46
Store_14,New Sandrashire,Step,Grocery,729.12,9,6562.08
Store_8,New Rachaelfort,Specific,Automotive,132.55,30,3976.5
Store_19,Lake Joshuaside,List,Grocery,470.61,59,27765.99
Store_1,Martinville,Shoulder,Grocery,508.24,54,27444.96
Store_6,Brownbury,Form,Grocery,723.11,15,10846.65
Store_13,Lake Tracyport,Ready,Books,514.25,38,19541.5
Store_15,Rothside,A,Toys,649.12,58,37648.96
Store_8,Port Jenniferchester,Light,Books,168.66,34,5734.44
Store_3,Wilsonside,Member,Automotive,78.14,49,3828.86
Store_10,Friedmanport,That,Books,752.95,35,26353.25
Store_16,Haneytown,At,Books,173.05,38,6575.9
Store_17,Harrisonshire,Sometimes,Grocery,53.76,55,2956.8
Store_11,North Derek,Source,Automotive,569.77,21,11965.17
Store_15,Jacksonfort,Here,Grocery,215.75,19,4099.25
Store_2,Shepherdton,View,Automotive,100.16,19,1903.04
Store_10,New Cassie,Officer,Books,755.94,21,15874.74
Store_7,Bullocktown,Small,Furniture,108.34,37,4008.58
Store_15,Tammyshire,Put,Books,261.34,45,11760.3
Store_15,New Christina,Behavior,Toys,161.35,35,5647.25
Store_12,Nicholeborough,Along,Furniture,60.62,17,1030.54
Store_9,Randyville,Open,Toys,715.14,53,37902.42
Store_7,West David,Soldier,Books,463.03,54,25003.62
Store_5,Port Raymondchester,Less,Furniture,680.16,34,23125.44
Store_4,Blakeberg,First,Toys,791.32,19,15035.08
Store_12,South Christine,Music,Automotive,446.73,40,17869.2
Store_12,New Bethmouth,Your,Grocery,736.87,60,44212.2
Store_11,New Renee,Per,Automotive,761.19,20,15223.8
Store_2,Russellfurt,Coach,Books,728.08,32,23298.56
Store_13,West Shawnfort,Rate,Grocery,439.45,13,5712.85
Store_16,South Daniel,Stay,Furniture,262.43,11,2886.73
Store_20,Davidshire,Training,Grocery,605.01,11,6655.11
Store_4,West Samantha,Together,Grocery,409.44,15,6141.6
Store_13,Lake Susan,Teach,Grocery,499.68,40,19987.2
Store_11,South Holly,Important,Furniture,180.67,43,7768.81
Store_18,Cindymouth,Resource,Books,741.02,27,20007.54
Store_12,Michaelland,Decision,Books,308.5,25,7712.5
Store_15,Howardport,Maintain,Grocery,352.46,41,14450.86
Store_9,New Kenneth,Must,Grocery,191.0,9,1719.0
Store_19,Angelicastad,All,Books,446.11,47,20967.17
Store_4,North Kristin,Office,Furniture,551.77,53,29243.81
Store_9,West Alan,Positive,Grocery,314.05,32,10049.6
Store_14,Port Steven,Level,Furniture,632.3,56,35408.8
Store_11,Ashleyview,Even,Automotive,450.7,51,22985.7
Store_15,New Benjaminton,Include,Grocery,407.11,41,16691.51
Store_12,Port Amymouth,This,Grocery,568.73,60,34123.8
Store_18,New Troy,Our,Books,463.64,6,2781.84
Store_18,Kennethfurt,Face,Books,34.89,30,1046.7
Store_3,New Andrewhaven,Student,Grocery,706.75,37,26149.75
Store_3,Lopezside,Store,Automotive,41.07,13,533.91
Store_8,Lake John,Walk,Automotive,308.1,14,4313.4
Store_7,Wandaburgh,Spend,Grocery,345.09,7,2415.63
Store_8,West Dillonmouth,Cut,Books,619.74,51,31606.74
Store_13,Alexaton,Real,Furniture,678.65,4,2714.6
Store_18,Whiteton,Couple,Toys,77.54,35,2713.9
Store_18,East Jamesstad,Consumer,Automotive,566.01,8,4528.08
Store_16,Princeview,Well,Books,788.18,50,39409.0
Store_7,South Maryland,Me,Books,353.74,19,6721.06
Store_12,Mckinneyfort,Everyone,Grocery,137.19,39,5350.41
Store_3,South Danielle,Become,Grocery,342.95,28,9602.6
Store_10,West Luistown,For,Toys,481.73,44,21196.12
Store_6,Teresashire,Development,Grocery,529.96,57,30207.72
Store_9,Johnsonmouth,Line,Toys,85.35,49,4182.15
Store_15,West Mitchellside,Detail,Grocery,213.99,60,12839.4
Store_7,Lake Meredithmouth,Program,Automotive,251.16,54,13562.64
Store_10,Rachelbury,Who,Books,431.0,41,17671.0
Store_11,South Johnfurt,Might,Grocery,640.45,14,8966.3
Store_14,Juliaville,Create,Toys,205.16,56,11488.96
Store_4,East William,Various,Grocery,273.45,45,12305.25
Store_7,West Mark,Range,Automotive,42.4,38,1611.2
Store_17,Stephaniebury,Weight,Furniture,77.01,37,2849.37
Store_8,Lake Elizabethmouth,Life,Books,136.65,11,1503.15
Store_5,New Anthony,Option,Grocery,20.56,34,699.04
Store_6,North Shelley,Food,Grocery,186.2,39,7261.8
Store_6,Lake Stevenshire,Alone,Furniture,218.69,11,2405.59
Store_10,Vasquezborough,Like,Automotive,124.64,52,6481.28
Store_13,Josephbury,Skin,Grocery,98.72,48,4738.56
Store_1,Michealfort,Day,Toys,396.24,44,17434.56
Store_9,Perkinsside,Right,Furniture,42.57,9,383.13
Store_8,Tonyaport,Skill,Toys,527.01,12,6324.12
Store_18,Tonifort,Trade,Books,615.06,49,30137.94
Store_7,Greerbury,Reveal,Books,337.82,29,9796.78
Store_6,Bernardfort,Car,Grocery,44.24,57,2521.68
Store_9,East Brittanyfort,Practice,Books,626.35,47,29438.45
Store_3,New Kristin,About,Furniture,74.14,25,1853.5
Store_6,Ramirezfurt,Blue,Automotive,783.69,33,25861.77
Store_16,South Cody,Hundred,Toys,452.34,24,10856.16
Store_14,Port Lauren,Different,Grocery,669.0,20,13380.0
Store_3,Kellybury,Above,Books,73.42,44,3230.48
Store_19,Rayshire,Up,Grocery,752.48,12,9029.76
Store_6,Nathanbury,Floor,Books,678.03,26,17628.78
Store_18,Ibarrafort,Military,Automotive,194.98,23,4484.54
Store_1,Snyderland,Strong,Furniture,438.98,25,10974.5
Store_20,Lake Geoffreytown,Entire,Toys,604.47,55,33245.85
Store_3,Lake Kelsey,Cover,Automotive,576.11,50,28805.5
Store_2,Brendaview,Whether,Books,686.66,25,17166.5
Store_4,Harringtonland,Oil,Furniture,131.87,5,659.35
Store_11,South Williambury,Store,Automotive,123.87,1,123.87
Store_10,North Daniel,Bad,Books,741.15,47,34834.05
Store_5,West Jackton,Join,Furniture,157.32,25,3933.0
Store_5,Velasquezmouth,Guess,Toys,471.52,29,13674.08
Store_16,New Heather,Interview,Grocery,109.01,53,5777.53
Store_12,Samanthaville,Political,Grocery,536.8,56,30060.8
Store_4,Petersonburgh,Letter,Furniture,206.64,36,7439.04
Store_11,South Timothy,Resource,Books,344.91,50,17245.5
Store_19,Leeberg,Plant,Furniture,606.35,12,7276.2
Store_14,Caldwellton,Minute,Books,473.53,24,11364.72
Store_19,South Marymouth,Allow,Books,178.97,32,5727.04
Store_7,Tylerland,Discussion,Books,610.18,35,21356.3
Store_15,North Terry,Your,Automotive,676.63,53,35861.39
Store_11,South Samantha,Difficult,Toys,152.9,9,1376.1
Store_14,Port Jenniferton,Last,Toys,165.16,31,5119.96
Store_2,Parkerview,Property,Furniture,568.26,24,13638.24
Store_1,Gardnerland,Event,Automotive,504.9,14,7068.6
Store_15,Roychester,Cultural,Automotive,492.65,13,6404.45
Store_15,Wandaton,Class,Toys,226.62,10,2266.2
Store_2,Cummingsborough,Board,Grocery,175.8,55,9669.0
Store_7,Port Justin,Nothing,Grocery,186.27,26,4843.02
Store_14,South Chad,Power,Furniture,214.51,24,5148.24
Store_10,South Chelseashire,Ready,Automotive,87.32,7,611.24
Store_3,Jonesburgh,Senior,Toys,417.47,28,11689.16
Store_11,North Fredmouth,Energy,Toys,483.46,22,10636.12
Store_11,Deckertown,Officer,Automotive,203.28,14,2845.92
Store_4,Port Catherine,Individual,Furniture,487.95,12,5855.4
Store_19,Evantown,Local,Books,616.07,42,25874.94
Store_6,Chadshire,Free,Furniture,409.93,10,4099.3
Store_19,Lake Nathanielstad,Range,Grocery,388.83,28,10887.24
Store_10,Brianchester,Issue,Books,68.61,2,137.22
Store_11,Michelleshire,Source,Grocery,222.76,4,891.04
Store_16,Lake Matthew,Floor,Automotive,465.64,26,12106.64
Store_6,Lewischester,Quite,Furniture,26.94,58,1562.52
Store_15,North Cynthiaport,Animal,Furniture,309.92,56,17355.52
Store_4,West Joseside,Test,Toys,730.95,50,36547.5
Store_18,South Robertfurt,Five,Automotive,492.48,20,9849.6
Store_10,Lisaville,By,Toys,138.63,46,6376.98
Store_10,Joshuachester,Policy,Furniture,309.49,31,9594.19
Store_14,Leton,Even,Grocery,286.9,58,16640.2
Store_15,Jonesmouth,National,Books,371.09,35,12988.15
Store_7,Ballland,Strong,Automotive,344.22,48,16522.56
Store_20,West Desiree,West,Automotive,14.39,21,302.19
Store_20,New Maria,Life,Books,98.62,60,5917.2
Store_14,Tylerville,Good,Books,171.68,55,9442.4
Store_6,Erikburgh,Per,Furniture,91.06,10,910.6
Store_2,South David,Democratic,Automotive,466.22,36,16783.92
Store_18,Jessicaton,Take,Furniture,394.55,25,9863.75
Store_7,South Mark,North,Books,587.43,16,9398.88
Store_6,Elizabethmouth,Window,Automotive,273.56,44,12036.64
Store_19,Courtneystad,Only,Toys,366.32,32,11722.24
Store_16,Tranberg,Sense,Furniture,739.0,10,7390.0
Store_11,Amytown,Here,Automotive,516.59,24,12398.16
Store_20,Jamieview,Coach,Automotive,648.6,36,23349.6
Store_12,New Patrickville,Term,Grocery,47.2,35,1652.0
Store_13,West Shaneview,Throughout,Books,285.29,30,8558.7
Store_8,Reedbury,Machine,Automotive,603.88,30,18116.4
Store_11,South Christopherberg,Peace,Automotive,729.9,60,43794.0
Store_7,Davidtown,Strong,Toys,70.57,4,282.28
Store_1,Randallside,Born,Automotive,619.95,45,27897.75
Store_16,West Triciaside,Assume,Books,186.74,17,3174.58
Store_20,Bridgesmouth,Defense,Books,545.61,23,12549.03
Store_18,Saramouth,Whom,Grocery,787.86,46,36241.56
Store_16,Padillashire,Here,Books,662.73,12,7952.76
Store_10,Sheilabury,Individual,Grocery,365.96,8,2927.68
Store_16,North Stephen,Word,Automotive,454.84,57,25925.88
Store_14,Adamsfurt,Interview,Toys,189.57,31,5876.67
Store_3,Lake Brandon,Should,Toys,171.76,55,9446.8
Store_11,Nicholaschester,Evidence,Books,409.36,35,14327.6
Store_20,North Colleenstad,Push,Books,191.04,6,1146.24
Store_12,West Marisahaven,Room,Furniture,60.61,11,666.71
Store_5,New Shawna,Focus,Automotive,18.83,19,357.77
Store_9,Port Karen,Summer,Books,724.93,38,27547.34
Store_1,South Melissachester,Every,Toys,512.27,24,12294.48
Store_15,West Benjaminfurt,Ok,Grocery,338.28,22,7442.16
Store_2,East Moniqueport,Method,Toys,344.22,15,5163.3
Store_18,New Hollyport,Father,Books,412.24,52,21436.48
Store_5,Soliston,During,Grocery,201.91,36,7268.76
Store_10,Trantown,Including,Toys,565.73,46,26023.58
Store_2,South Ashley,Order,Grocery,654.01,11,7194.11
Store_1,Markview,Upon,Furniture,441.39,47,20745.33
Store_18,Joychester,Can,Furniture,594.22,40,23768.8
Store_9,Harrisonmouth,Close,Furniture,511.81,14,7165.34
Store_4,Wendymouth,Partner,Toys,74.48,39,2904.72
Store_20,Lauraport,Student,Grocery,702.19,49,34407.31
Store_10,Lisashire,Material,Furniture,454.32,4,1817.28
Store_1,New Ryan,Question,Furniture,662.55,6,3975.3
Store_10,Salazarbury,Special,Toys,186.88,19,3550.72
Store_13,South Ashley,Sign,Books,478.1,31,14821.1
Store_20,Travisberg,Star,Books,568.96,54,30723.84
Store_14,Hobbsfort,Difficult,Books,203.61,3,610.83
Store_11,East Scottfort,Per,Beauty,387.12,28,10839.36
Store_20,Foxfort,Style,Beauty,259.2,6,1555.2
Store_8,North Madisontown,Hundred,Electronics,97.88,29,2838.52
Store_1,Fordborough,Fire,Clothing,236.31,2,472.62
Store_9,Nicholasfurt,Team,Clothing,399.74,30,11992.2
Store_4,Gregoryside,Woman,Home,132.6,27,3580.2
Store_3,New Stacybury,Investment,Electronics,485.16,36,17465.76
Store_6,Jasonmouth,Yourself,Home,148.21,26,3853.46
Store_5,South Kathrynborough,After,Beauty,473.33,35,16566.55
Store_14,North Edwardberg,Speak,Sports,359.23,42,15087.66
Store_8,West Frank,Exactly,Clothing,50.61,39,1973.79
Store_16,Port Jessica,Establish,Clothing,393.98,47,18517.06
Store_1,Phillipstown,Face,Sports,443.23,13,5761.99
Store_17,Cheyennechester,Sing,Sports,253.03,36,9109.08
Store_12,Jenniferbury,Floor,Electronics,405.72,9,3651.48
Store_11,South Courtney,Authority,Home,375.65,42,15777.3
Store_8,Reidstad,Add,Sports,456.78,43,19641.54
Store_17,Ramirezport,Gun,Clothing,324.61,46,14932.06
Store_17,Richardsport,Structure,Electronics,81.51,42,3423.42
Store_8,East Kimberly,Assume,Home,351.85,5,1759.25
Store_17,New Adam,Cut,Beauty,293.48,49,14380.52
Store_12,Lopezborough,Effect,Sports,257.68,11,2834.48
Store_18,Pachecohaven,Me,Sports,173.19,19,3290.61
Store_12,Port Rubenborough,Pattern,Home,35.68,29,1034.72
Store_9,East Tammyhaven,Next,Electronics,494.75,1,494.75
Store_13,Dorseyfurt,Authority,Home,24.53,43,1054.79
Store_6,Port Margaret,Million,Beauty,218.82,12,2625.84
Store_7,West Patrickland,Throughout,Electronics,100.48,4,401.92
Store_16,New Stephenmouth,Food,Electronics,320.87,44,14118.28
Store_9,Lake Michele,Cold,Home,263.34,7,1843.38
Store_7,Michaelhaven,Myself,Beauty,451.35,17,7672.95
Store_2,Kimview,Firm,Home,27.86,45,1253.7
Store_14,North Rebecca,As,Sports,97.75,20,1955.0
Store_12,Port Franciscoshire,Start,Sports,441.05,16,7056.8
Store_16,Morrisstad,Phone,Home,496.46,28,13900.88
Store_3,Adamsshire,Senior,Beauty,426.45,11,4690.95
Store_10,New Jeff,Quality,Home,413.36,40,16534.4
Store_17,Michellestad,Call,Home,44.88,5,224.4
Store_8,Lake Stephenberg,Ten,Home,451.58,9,4064.22
Store_18,Jenningsberg,From,Home,297.61,9,2678.49
Store_17,North Lauren,Can,Sports,357.6,10,3576.0
Store_3,South Christopherfurt,History,Home,120.79,17,2053.43
Store_1,Molinaside,Professional,Home,109.55,23,2519.65
Store_2,Brendabury,Arrive,Sports,251.44,40,10057.6
Store_14,Port Kennethside,Force,Beauty,336.11,7,2352.77
Store_9,South Susanville,Free,Sports,120.19,24,2884.56
Store_3,Adamshire,Choice,Home,165.51,25,4137.75
Store_16,South Theresa,Contain,Beauty,115.11,19,2187.09
Store_18,Harristown,Would,Electronics,349.7,1,349.7
Store_14,North Albertburgh,Wrong,Electronics,70.52,13,916.76
Store_2,Shannonview,After,Home,364.07,45,16383.15
Store_15,New Amy,He,Clothing,35.0,37,1295.0
Store_12,Lake Matthewfort,Bit,Beauty,366.69,24,8800.56
Store_18,Port Jessica,Enjoy,Clothing,324.79,44,14290.76
Store_3,Garrisonhaven,Forward,Sports,9.04,31,280.24
Store_15,Dominiquemouth,Book,Electronics,483.26,11,5315.86
Store_19,East Kevinhaven,Director,Beauty,429.72,9,3867.48
Store_19,New Angelica,Yourself,Beauty,75.91,37,2808.67
Store_9,Fisherland,Individual,Sports,223.29,20,4465.8
Store_19,Port Jaredland,Five,Electronics,241.42,13,3138.46
Store_8,Lammouth,Accept,Sports,309.67,38,11767.46
Store_12,West Kelseyborough,Daughter,Beauty,116.42,3,349.26
Store_13,Port Frank,Fear,Beauty,322.81,39,12589.59
Store_4,South Tracyport,Effort,Beauty,295.88,27,7988.76
Store_15,East Kerryberg,City,Home,40.77,24,978.48
Store_15,South Lindsey,Strong,Sports,300.28,15,4504.2
Store_16,South Anthonyborough,Teacher,Sports,255.29,20,5105.8
Store_9,Bryantfurt,Realize,Home,192.81,24,4627.44
Store_8,East Cherylside,Fall,Clothing,317.93,30,9537.9
Store_6,Port Danielburgh,Different,Home,388.75,10,3887.5
Store_7,North Kyleside,Here,Home,174.64,8,1397.12
Store_7,New Johnmouth,Note,Beauty,353.2,6,2119.2
Store_3,Jimmystad,First,Sports,350.0,36,12600.0
Store_8,Lake Johnburgh,Success,Electronics,62.82,34,2135.88
Store_7,Brookeville,Start,Home,208.41,20,4168.2
Store_14,North Kelly,View,Home,208.59,38,7926.42
Store_7,Davidland,Grow,Home,490.16,47,23037.52
Store_7,Katherinebury,According,Electronics,376.69,39,14690.91
Store_19,New Kaitlynfurt,Put,Electronics,494.1,23,11364.3
Store_14,North Stacy,Plant,Home,401.29,6,2407.74
Store_2,Yangmouth,Likely,Home,77.42,49,3793.58
Store_19,Port Kimberly,Human,Electronics,398.01,23,9154.23
Store_9,Woodbury,Nothing,Home,97.54,39,3804.06
Store_4,Melissabury,Life,Sports,177.08,10,1770.8
Store_16,Adamtown,Bad,Clothing,344.11,48,16517.28
Store_18,West Brandon,This,Clothing,246.21,24,5909.04
Store_2,West Benjaminfurt,Responsibility,Sports,38.17,18,687.06
Store_8,Stefaniefort,Option,Home,7.62,40,304.8
Store_5,North Gerald,Like,Electronics,167.47,14,2344.58
Store_8,Wardfort,Rock,Home,67.39,16,1078.24
Store_14,New Aprilstad,Race,Beauty,295.94,35,10357.9
Store_20,Lynnberg,Less,Electronics,94.25,36,3393.0
Store_3,New Courtneystad,Specific,Electronics,436.04,37,16133.48
Store_17,New Robert,Everybody,Home,55.74,50,2787.0
Store_7,Jimenezside,Information,Home,300.89,6,1805.34
Store_5,Port Alex,Give,Beauty,70.73,20,1414.6
Store_8,South Heatherton,Central,Beauty,145.96,2,291.92
Store_12,North Steven,Compare,Home,180.79,20,3615.8
Store_13,Lake David,Face,Electronics,154.34,39,6019.26
Store_19,North Lori,Region,Electronics,108.71,48,5218.08
Store_15,North Gary,End,Sports,89.31,7,625.17
Store_2,Port Donald,Admit,Home,438.64,50,21932.0
Store_17,New Brianborough,Purpose,Home,113.17,34,3847.78
Store_15,Abigailberg,Necessary,Clothing,317.48,7,2222.36
Store_3,Fitzgeraldfort,Drop,Home,55.75,35,1951.25
Store_19,Lake Brian,Bad,Sports,179.62,42,7544.04
Store_9,Port Christopher,Price,Clothing,206.42,41,8463.22
Store_9,New Peter,Team,Electronics,483.28,27,13048.56
Store_14,Christinashire,Head,Sports,316.23,31,9803.13
Store_3,Port Jamesmouth,Bad,Clothing,188.85,37,6987.45
Store_15,Lyonsburgh,Very,Clothing,394.11,29,11429.19
Store_4,Danielstad,List,Clothing,145.75,26,3789.5
Store_19,Port Russellville,Measure,Beauty,285.79,44,12574.76
Store_7,Garciaville,Buy,Clothing,425.29,39,16586.31
Store_9,Maryton,Pass,Clothing,129.22,48,6202.56
Store_19,East Marco,Interview,Home,387.38,25,9684.5
Store_9,Castilloport,Opportunity,Electronics,134.52,39,5246.28
Store_2,Lake Amyton,Pattern,Sports,218.49,38,8302.62
Store_12,West Dean,Happy,Electronics,206.18,45,9278.1
Store_5,New James,Message,Beauty,167.94,48,8061.12
Store_16,Dennisview,Democratic,Home,247.97,47,11654.59
Store_16,New Davidchester,Allow,Electronics,107.69,38,4092.22
Store_17,Lake Ryan,Long,Clothing,296.18,2,592.36
Store_2,North Leroy,Sometimes,Sports,358.33,49,17558.17
Store_16,Port Annafurt,Project,Beauty,380.58,5,1902.9
Store_7,Zimmermanside,Brother,Home,256.96,28,7194.88
Store_18,Adamfurt,Give,Electronics,316.53,43,13610.79
Store_15,North Brianbury,Notice,Home,6.13,50,306.5
Store_20,New Johnnybury,White,Clothing,413.05,16,6608.8
Store_4,Port Tracy,Go,Home,301.45,15,4521.75
Store_19,North Samantha,Wonder,Sports,308.97,27,8342.19
Store_18,Patriciaborough,Easy,Home,152.16,1,152.16
Store_13,Port Carla,Energy,Sports,41.2,10,412.0
Store_20,East Larryville,Section,Home,221.26,38,8407.88
Store_2,Rebeccaburgh,Draw,Sports,380.03,6,2280.18
Store_14,Daniellehaven,Across,Electronics,381.91,14,5346.74
Store_12,Rachelmouth,Once,Home,162.7,27,4392.9
Store_5,East Jason,Realize,Clothing,259.05,19,4921.95
Store_12,South Matthewborough,Nice,Home,340.23,36,12248.28
Store_18,South Paulton,Thus,Beauty,100.31,35,3510.85
Store_6,West Christopher,Somebody,Home,62.5,50,3125.0
Store_12,West Karinaberg,Black,Sports,460.14,42,19325.88
Store_20,Lake Gina,Order,Home,490.56,19,9320.64
Store_14,Allenmouth,Garden,Beauty,369.09,2,738.18
Store_17,Douglasview,Among,Sports,485.82,20,9716.4
Store_3,Lake Sarah,Cell,Home,473.19,50,23659.5
Store_20,Ashleyshire,Prevent,Electronics,474.29,29,13754.41
Store_20,Heatherton,Body,Clothing,257.58,44,11333.52
Store_14,Caldwellchester,Tell,Clothing,142.4,19,2705.6
Store_17,Port Brentfort,Parent,Home,161.4,30,4842.0
Store_14,Sawyerside,Less,Beauty,267.69,25,6692.25
Store_20,East Jessica,Blue,Sports,103.56,32,3313.92
Store_6,Anthonyfurt,Need,Beauty,12.7,26,330.2
Store_18,West Laura,Environment,Clothing,126.88,37,4694.56
Store_12,West Peterfort,Member,Clothing,449.31,10,4493.1
Store_7,Blankenshipbury,Everyone,Electronics,423.79,47,19918.13
Store_7,Cynthiaborough,Point,Sports,122.04,33,4027.32
Store_10,Lake Rachel,Recent,Beauty,247.98,37,9175.26
Store_12,North Scott,In,Electronics,469.12,33,15480.96
Store_10,North Dorothyfurt,Particular,Beauty,373.56,2,747.12
Store_16,South Elizabeth,Southern,Sports,90.24,46,4151.04
Store_6,North Margaret,Few,Home,104.94,22,2308.68
